id,exam,subject,tag,question,choice1,choice2,choice3,choice4,answer,explanation,core_id,source,round,ai_corrected
59,ipe_industrial,1,2026_1,"디스크 대기 큐에 다음과 같은 순서(왼쪽부터 먼저 도착한 순서임)로 트랙의 액세스 요청이 대기 중이다. 모든 트랙을 서비스하기 위하여 FCFS 스케줄링 기법이 사용되었을 때, 모두 몇 트랙의 헤드 이동이 생기는가?(단, 현재 헤드의 위치는 50 트랙이다.) 디스크 대기 큐 : 10, 40, 55, 35",50,85,105,110,3,"FCFS 디스크 스케줄링은 요청이 들어온 순서(10,40,55,35) 그대로 헤드를 이동시킵니다. 현재 위치 50에서 |50-10|+|10-40|+|40-55|+|55-35| = 40+30+15+20 = 105트랙입니다.",14,cbt,2026_1,0
60,ipe_industrial,1,2022_1,소프트웨어의 개발 과정에서 소프트웨어의 변경 사항을 관리하기 위해 개발된 일련의 활동은?,정규화,프로토타입,통합 테스트,형상 관리,4,"형상 관리(Configuration Management)는 소프트웨어 개발 전 과정에서 발생하는 산출물(소스, 문서 등)의 변경 사항을 체계적으로 관리하는 활동입니다.",15,cbt,2022_1,0
61,ipe_industrial,1,2023_2,소프트웨어의 개발 과정에서 소프트웨어의 변경 사항을 관리하기 위해 개발된 일련의 활동은?,정규화,프로토타입,통합 테스트,형상 관리,4,"형상 관리(Configuration Management)는 소프트웨어 개발 전 과정에서 발생하는 산출물(소스, 문서 등)의 변경 사항을 체계적으로 관리하는 활동입니다.",15,cbt,2023_2,0
62,ipe_industrial,1,2024_1,소프트웨어의 개발 과정에서 소프트웨어의 변경 사항을 관리하기 위해 개발된 일련의 활동은?,정규화,프로토타입,통합 테스트,형상 관리,4,"형상 관리(Configuration Management)는 소프트웨어 개발 전 과정에서 발생하는 산출물(소스, 문서 등)의 변경 사항을 체계적으로 관리하는 활동입니다.",15,cbt,2024_1,0
63,ipe_industrial,1,2024_3,소프트웨어의 개발 과정에서 소프트웨어의 변경 사항을 관리하기 위해 개발된 일련의 활동은?,정규화,프로토타입,통합 테스트,형상 관리,4,"형상 관리(Configuration Management)는 소프트웨어 개발 전 과정에서 발생하는 산출물(소스, 문서 등)의 변경 사항을 체계적으로 관리하는 활동입니다.",15,cbt,2024_3,0
64,ipe_industrial,1,2026_1,소프트웨어의 개발 과정에서 소프트웨어의 변경 사항을 관리하기 위해 개발된 일련의 활동은?,정규화,프로토타입,통합 테스트,형상 관리,4,"형상 관리(Configuration Management)는 소프트웨어 개발 전 과정에서 발생하는 산출물(소스, 문서 등)의 변경 사항을 체계적으로 관리하는 활동입니다.",15,cbt,2026_1,0
65,ipe_industrial,1,2022_1,프로세스의 정의 중 틀린 것은?,동기적 행위를 일으키는 주체,실행중인 프로그램,PCB를 가진 프로그램,프로세서가 할당되는 실체,1,프로세스는 '비동기적' 행위를 일으키는 실행 중인 프로그램입니다. '동기적 행위를 일으키는 주체'라는 설명이 틀린 정의입니다.,16,cbt,2022_1,0
66,ipe_industrial,1,2024_1,프로세스의 정의 중 틀린 것은?,동기적 행위를 일으키는 주체,실행중인 프로그램,PCB를 가진 프로그램,프로세서가 할당되는 실체,1,프로세스는 '비동기적' 행위를 일으키는 실행 중인 프로그램입니다. '동기적 행위를 일으키는 주체'라는 설명이 틀린 정의입니다.,16,cbt,2024_1,0
67,ipe_industrial,1,2022_1,UML 모델에서 하나의 사물이 다른 사물에 비해 더 일반적인지 구체적인지를 표현하는 경우에 나타나는 관계는?,의존 관계,일반화 관계,연관 관계,포함 관계,2,"일반화(Generalization) 관계는 한 사물이 다른 사물보다 더 일반적인지/구체적인지를 표현하는 UML 관계로, 상속 관계를 나타냅니다.",17,cbt,2022_1,0
68,ipe_industrial,1,2022_1,기업의 소프트웨어 인프라인 정보 시스템을 공유와 재사용이 가능 한 서비스 단위나 컴포넌트 중심으로 구축하는 정보기술 아키텍처 는?,SSO,MEMS,SaaS,SOA,4,SOA(Service Oriented Architecture)는 정보 시스템을 재사용 가능한 서비스 단위·컴포넌트로 구축하는 아키텍처입니다.,18,cbt,2022_1,0
69,ipe_industrial,1,2023_1,기업의 소프트웨어 인프라인 정보 시스템을 공유와 재사용이 가능한 서비스 단위나 컴포넌트 중심으로 구축하는 정보기술 아키텍처는?,SSO,MEMS,SaaS,SOA,4,SOA(Service Oriented Architecture)는 정보 시스템을 재사용 가능한 서비스 단위·컴포넌트로 구축하는 아키텍처입니다.,18,cbt,2023_1,0
70,ipe_industrial,1,2024_3,기업의 소프트웨어 인프라인 정보 시스템을 공유와 재사용이 가능 한 서비스 단위나 컴포넌트 중심으로 구축하는 정보기술 아키텍처 는?,SSO,MEMS,SaaS,SOA,4,SOA(Service Oriented Architecture)는 정보 시스템을 재사용 가능한 서비스 단위·컴포넌트로 구축하는 아키텍처입니다.,18,cbt,2024_3,0
71,ipe_industrial,1,2022_1,통합 테스트에 대한 설명으로 틀린 것은?,드라이버를 사용하는 것은 상향식 테스트이다.,스텁을 사용하는 것은 하향식 테스트이다.,모듈 또는 컴포넌트 간의 상호 작용 오류를 검사한다.,모듈이나 컴포넌트의 기능성 테스트를 최우선으로 한다.,4,"통합 테스트는 모듈 간 상호작용(인터페이스) 오류를 검사하는 것이 주 목적이며, 개별 모듈의 기능성 자체를 검증하는 것은 단위 테스트의 목적입니다.",19,cbt,2022_1,0
72,ipe_industrial,1,2023_2,통합 테스트에 대한 설명으로 틀린 것은?,드라이버를 사용하는 것은 상향식 테스트이다.,스텁을 사용하는 것은 하향식 테스트이다.,모듈 또는 컴포넌트 간의 상호 작용 오류를 검사한다.,모듈이나 컴포넌트의 기능성 테스트를 최우선으로 한다.,4,"통합 테스트는 모듈 간 상호작용(인터페이스) 오류를 검사하는 것이 주 목적이며, 개별 모듈의 기능성 자체를 검증하는 것은 단위 테스트의 목적입니다.",19,cbt,2023_2,0
73,ipe_industrial,1,2023_3,통합 테스트에 대한 설명으로 틀린 것은?,드라이버를 사용하는 것은 상향식 테스트이다.,스텁을 사용하는 것은 하향식 테스트이다.,모듈 또는 컴포넌트 간의 상호 작용 오류를 검사한다.,모듈이나 컴포넌트의 기능성 테스트를 최우선으로 한다.,4,"통합 테스트는 모듈 간 상호작용(인터페이스) 오류를 검사하는 것이 주 목적이며, 개별 모듈의 기능성 자체를 검증하는 것은 단위 테스트의 목적입니다.",19,cbt,2023_3,0
74,ipe_industrial,1,2025_1,통합 테스트에 대한 설명으로 틀린 것은?,드라이버를 사용하는 것은 상향식 테스트이다.,스텁을 사용하는 것은 하향식 테스트이다.,모듈 또는 컴포넌트 간의 상호 작용 오류를 검사한다.,모듈이나 컴포넌트의 기능성 테스트를 최우선으로 한다.,4,"통합 테스트는 모듈 간 상호작용(인터페이스) 오류를 검사하는 것이 주 목적이며, 개별 모듈의 기능성 자체를 검증하는 것은 단위 테스트의 목적입니다.",19,cbt,2025_1,0
75,ipe_industrial,1,2025_2,통합 테스트에 대한 설명으로 틀린 것은?,드라이버를 사용하는 것은 상향식 테스트이다.,스텁을 사용하는 것은 하향식 테스트이다.,모듈 또는 컴포넌트 간의 상호 작용 오류를 검사한다.,모듈이나 컴포넌트의 기능성 테스트를 최우선으로 한다.,4,"통합 테스트는 모듈 간 상호작용(인터페이스) 오류를 검사하는 것이 주 목적이며, 개별 모듈의 기능성 자체를 검증하는 것은 단위 테스트의 목적입니다.",19,cbt,2025_2,0
76,ipe_industrial,1,2026_1,통합 테스트에 대한 설명으로 틀린 것은?,드라이버를 사용하는 것은 상향식 테스트이다.,스텁을 사용하는 것은 하향식 테스트이다.,모듈 또는 컴포넌트 간의 상호 작용 오류를 검사한다.,모듈이나 컴포넌트의 기능성 테스트를 최우선으로 한다.,4,"통합 테스트는 모듈 간 상호작용(인터페이스) 오류를 검사하는 것이 주 목적이며, 개별 모듈의 기능성 자체를 검증하는 것은 단위 테스트의 목적입니다.",19,cbt,2026_1,0
77,ipe_industrial,1,2022_1,"다음 설명에 해당하는 용어는? 소프트웨어의 구현 단계에서 발생할 수 있는 보안 취약점 들을 최소화하기 위해 보안 요소들을 고려하며 코딩하는 것을 의미하며, 보안 취약점을 사전에 대응하여 안정성과 신뢰성을 확보하기 위해 사용된다.",SDLC,Secure Coding,CLASP,OWASP,2,"Secure Coding(시큐어 코딩)은 구현 단계에서 보안 취약점을 최소화하도록 코딩하는 방법론입니다. SDLC는 개발 생명주기, CLASP·OWASP는 보안 관련 방법론/단체 이름입니다.",20,cbt,2022_1,0
78,ipe_industrial,1,2024_1,"다음 설명에 해당하는 용어는? 소프트웨어의 구현 단계에서 발생할 수 있는 보안 취약점 들을 최소화하기 위해 보안 요소들을 고려하며 코딩하는 것을 의미하며, 보안 취약점을 사전에 대응하여 안정성과 신뢰성을 확보하기 위해 사용된다.",SDLC,Secure Coding,CLASP,OWASP,2,"Secure Coding(시큐어 코딩)은 구현 단계에서 보안 취약점을 최소화하도록 코딩하는 방법론입니다. SDLC는 개발 생명주기, CLASP·OWASP는 보안 관련 방법론/단체 이름입니다.",20,cbt,2024_1,0
79,ipe_industrial,1,2025_2,"다음 설명에 해당하는 용어는? 소프트웨어의 구현 단계에서 발생할 수 있는 보안 취약점 들을 최소화하기 위해 보안 요소들을 고려하며 코딩하는 것을 의미하며, 보안 취약점을 사전에 대응하여 안정성과 신뢰성을 확보하기 위해 사용된다.",SDLC,Secure Coding,CLASP,OWASP,2,"Secure Coding(시큐어 코딩)은 구현 단계에서 보안 취약점을 최소화하도록 코딩하는 방법론입니다. SDLC는 개발 생명주기, CLASP·OWASP는 보안 관련 방법론/단체 이름입니다.",20,cbt,2025_2,0
80,ipe_industrial,2,2022_1,한 모듈이 다른 모듈의 내부 자료를 직접적으로 참조하는 경우의 결합도를 의미하는 것은?,내용 결합도,공통 결합도,제어 결합도,스탬프 결합도,1,"내용 결합도(Content Coupling)는 한 모듈이 다른 모듈의 내부 자료나 로직을 직접 참조·수정하는, 결합도 중 가장 강한(나쁜) 형태입니다.",21,cbt,2022_1,0
81,ipe_industrial,2,2023_1,한 모듈이 다른 모듈의 내부 자료를 직접적으로 참조하는 경우의 결합도를 의미하는 것은?,내용 결합도,외부 결합도,스탬프 결합도,자료 결합도,1,"내용 결합도(Content Coupling)는 한 모듈이 다른 모듈의 내부 자료나 로직을 직접 참조·수정하는, 결합도 중 가장 강한(나쁜) 형태입니다.",21,cbt,2023_1,0
82,ipe_industrial,2,2023_3,한 모듈이 다른 모듈의 내부 자료를 직접적으로 참조하는 경우의 결합도를 의미하는 것은?,내용 결합도,공통 결합도,제어 결합도,스탬프 결합도,1,"내용 결합도(Content Coupling)는 한 모듈이 다른 모듈의 내부 자료나 로직을 직접 참조·수정하는, 결합도 중 가장 강한(나쁜) 형태입니다.",21,cbt,2023_3,0
83,ipe_industrial,2,2026_1,한 모듈이 다른 모듈의 내부 자료를 직접적으로 참조하는 경우의 결합도를 의미하는 것은?,내용 결합도,외부 결합도,스탬프 결합도,자료 결합도,1,"내용 결합도(Content Coupling)는 한 모듈이 다른 모듈의 내부 자료나 로직을 직접 참조·수정하는, 결합도 중 가장 강한(나쁜) 형태입니다.",21,cbt,2026_1,0
84,ipe_industrial,2,2022_1,JavaScript에서 다음 그림과 같은 창을 띄우기 위해 사용한 명령어로 옳은 것은?,"alert(“title”, “default”)","prompt(“title”, “default”)","alert(“default”, “title”)","prompt(“default”, “title”)",2,prompt()는 제목과 기본값을 지정해 사용자 입력을 받는 대화상자를 띄우는 JavaScript 메소드입니다. alert()는 확인 버튼만 있는 알림창입니다.,22,cbt,2022_1,0
85,ipe_industrial,2,2023_2,JavaScript에서 다음 그림과 같은 창을 띄우기 위해 사용한 명령어로 옳은 것은?,"alert(“title”, “default”)","prompt(“title”, “default”)","alert(“default”, “title”)","prompt(“default”, “title”)",2,prompt()는 제목과 기본값을 지정해 사용자 입력을 받는 대화상자를 띄우는 JavaScript 메소드입니다. alert()는 확인 버튼만 있는 알림창입니다.,22,cbt,2023_2,0
86,ipe_industrial,2,2024_1,JavaScript에서 다음 그림과 같은 창을 띄우기 위해 사용한 명령어로 옳은 것은?,"alert(“title”, “default”)","prompt(“title”, “default”)","alert(“default”, “title”)","prompt(“default”, “title”)",2,prompt()는 제목과 기본값을 지정해 사용자 입력을 받는 대화상자를 띄우는 JavaScript 메소드입니다. alert()는 확인 버튼만 있는 알림창입니다.,22,cbt,2024_1,0
87,ipe_industrial,2,2025_2,JavaScript에서 다음 그림과 같은 창을 띄우기 위해 사용한 명령어로 옳은 것은?,"alert(“title”, “default”)","prompt(“title”, “default”)","alert(“default”, “title”)","prompt(“default”, “title”)",2,prompt()는 제목과 기본값을 지정해 사용자 입력을 받는 대화상자를 띄우는 JavaScript 메소드입니다. alert()는 확인 버튼만 있는 알림창입니다.,22,cbt,2025_2,0
88,ipe_industrial,2,2022_1,다음 중 C언어에서 변수명으로 사용할 수 있는 것은?,8_dei,while,di sum,iAvg,4,"iAvg는 영문자로 시작하고 특수문자·예약어·공백이 없어 유효한 C 변수명입니다. 8_dei는 숫자로 시작, while은 예약어, di sum은 공백 포함이라 사용할 수 없습니다.",23,cbt,2022_1,0
89,ipe_industrial,2,2024_1,다음 중 C언어에서 변수명으로 사용할 수 있는 것은?,8_dei,while,di sum,iAvg,4,"iAvg는 영문자로 시작하고 특수문자·예약어·공백이 없어 유효한 C 변수명입니다. 8_dei는 숫자로 시작, while은 예약어, di sum은 공백 포함이라 사용할 수 없습니다.",23,cbt,2024_1,0
90,ipe_industrial,2,2022_1,C언어에서 상수를 정의할 때 사용하는 예약어는?,#include,#define,#valuable,#function,2,#define은 C에서 매크로 상수를 정의할 때 사용하는 전처리기 지시자입니다.,24,cbt,2022_1,0
91,ipe_industrial,2,2024_1,C언어에서 상수를 정의할 때 사용하는 예약어는?,#include,#define,#valuable,#function,2,#define은 C에서 매크로 상수를 정의할 때 사용하는 전처리기 지시자입니다.,24,cbt,2024_1,0
92,ipe_industrial,2,2025_2,C언어에서 상수를 정의할 때 사용하는 예약어는?,#include,#define,#valuable,#function,2,#define은 C에서 매크로 상수를 정의할 때 사용하는 전처리기 지시자입니다.,24,cbt,2025_2,0
93,ipe_industrial,2,2022_1,다음 Java 코드가 실행되었을 때의 결과는? int a[][] = new int[2][3]; System.out.print(a.length);,2,3,5,6,1,2차원 배열 int a[2][3]의 a.length는 '행(row)의 개수'인 2를 반환합니다(a[0].length가 열의 개수 3).,25,cbt,2022_1,0
94,ipe_industrial,2,2023_2,다음 Java 코드가 실행되었을 때의 결과는? int a[][] = new int[2][3]; System.out.print(a.length);,2,3,5,6,1,2차원 배열 int a[2][3]의 a.length는 '행(row)의 개수'인 2를 반환합니다(a[0].length가 열의 개수 3).,25,cbt,2023_2,0
95,ipe_industrial,2,2023_3,다음 Java 코드가 실행되었을 때의 결과는? int a[][] = new int[2][3]; System.out.print(a.length);,2,3,5,6,1,2차원 배열 int a[2][3]의 a.length는 '행(row)의 개수'인 2를 반환합니다(a[0].length가 열의 개수 3).,25,cbt,2023_3,0
96,ipe_industrial,2,2025_1,다음 Java 코드가 실행되었을 때의 결과는? int a[][] = new int[2][3]; System.out.print(a.length);,2,3,5,6,1,2차원 배열 int a[2][3]의 a.length는 '행(row)의 개수'인 2를 반환합니다(a[0].length가 열의 개수 3).,25,cbt,2025_1,0
97,ipe_industrial,2,2026_1,다음 Java 코드가 실행되었을 때의 결과는? int a[ ][ ] = new int[2][3]; System.out.print(a.length);,2,3,5,6,1,2차원 배열 int a[2][3]의 a.length는 '행(row)의 개수'인 2를 반환합니다(a[0].length가 열의 개수 3).,25,cbt,2026_1,0
